uid,day,prompt,category
t0010@sreflect,2024-03-19 21:47:55.766,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0010@sreflect,2024-03-19 21:47:55.766,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-20 02:34:23.279,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-20 02:34:23.279,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-20 02:34:23.279,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0016@sreflect,2024-03-20 20:21:17.096,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0016@sreflect,2024-03-20 20:21:17.096,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0016@sreflect,2024-03-20 20:21:17.096,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0009@sreflect,2024-03-20 21:04:03.915,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0009@sreflect,2024-03-20 21:04:03.915,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0009@sreflect,2024-03-20 21:04:03.915,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0006@sreflect,2024-03-20 21:13:11.986,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0006@sreflect,2024-03-20 21:13:11.986,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0006@sreflect,2024-03-20 21:13:11.986,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0004@sreflect,2024-03-20 21:33:39.711,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0004@sreflect,2024-03-20 21:33:39.711,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0004@sreflect,2024-03-20 21:33:39.711,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0010@sreflect,2024-03-20 21:23:34.470,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0010@sreflect,2024-03-20 21:23:34.470,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0010@sreflect,2024-03-20 21:23:34.470,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0019@sreflect,2024-03-20 21:03:08.739,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0019@sreflect,2024-03-20 21:03:08.739,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0019@sreflect,2024-03-20 21:03:08.739,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0020@sreflect,2024-03-20 21:09:39.483,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0020@sreflect,2024-03-20 21:09:39.483,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0020@sreflect,2024-03-20 21:09:39.483,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0008@sreflect,2024-03-20 22:20:03.943,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0008@sreflect,2024-03-20 22:20:03.943,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0008@sreflect,2024-03-20 22:20:03.943,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0013@sreflect,2024-03-20 22:49:44.128,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0013@sreflect,2024-03-20 22:49:44.128,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0013@sreflect,2024-03-20 22:49:44.128,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0022@sreflect,2024-03-20 23:09:47.805,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0022@sreflect,2024-03-20 23:09:47.805,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0022@sreflect,2024-03-20 23:09:47.805,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-21 03:23:02.460,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-21 03:23:02.460,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-21 03:23:02.460,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0016@sreflect,2024-03-21 20:49:27.542,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0016@sreflect,2024-03-21 20:49:27.542,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0016@sreflect,2024-03-21 20:49:27.542,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0006@sreflect,2024-03-21 21:13:18.198,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0006@sreflect,2024-03-21 21:13:18.198,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0006@sreflect,2024-03-21 21:13:18.198,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0019@sreflect,2024-03-21 21:08:42.653,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0019@sreflect,2024-03-21 21:08:42.653,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0019@sreflect,2024-03-21 21:08:42.653,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0004@sreflect,2024-03-21 21:02:41.604,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0004@sreflect,2024-03-21 21:02:41.604,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0004@sreflect,2024-03-21 21:02:41.604,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-21 21:01:47.490,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
t0007@sreflect,2024-03-21 21:01:47.490,"What's on your mind today? Use this journal entry to explore freely any thoughts, feelings, memories, or experiences -- anything you'd like.",sleep
