,Unnamed: 0.1,Unnamed: 0,data,day,uid,week_per_uid,sentiment,phase,top_emotion,top_emotion_score,all_top_emotions
563,575,610,"I've been thinking about this upcoming term and what I would like to do post-grad, and I'm cautiously optimistic about my choices and what I can get done before then.",2024-03-23,t0020@sreflect,6,0.5859,contextual,optimism,0.938334584236145,"[('optimism', 0.938334584236145), ('caring', 0.07732582092285156), ('approval', 0.06071425601840019)]"
564,145,179,"Feeling a little overwhelmed when it comes to work, but was very productive today so that's a plus! just trying to get through the rest of the term.",2024-02-16,t0022@sreflect,1,0.1269,contextual,desire,0.3321727514266968,"[('desire', 0.3321727514266968), ('optimism', 0.27073511481285095), ('disappointment', 0.16163136065006256)]"
565,152,186,"Most of my texts were just with acquaintances, so I would say that it hasn't had too much of an impact. A lot of it centers around work and organizing.",2024-02-16,t0022@sreflect,1,0.0,contextual,neutral,0.7089462876319885,"[('neutral', 0.7089462876319885), ('approval', 0.13203836977481842), ('disapproval', 0.0968516394495964)]"
566,157,191,"I think every day this week has been a challenge. So many tasks to complete, so many things to do. But I stuck with it every day, and completed everything that I needed to get done, even and especially when I was feeling drained and demotivated.",2024-02-17,t0022@sreflect,1,-0.5927,contextual,disappointment,0.31390196084976196,"[('disappointment', 0.31390196084976196), ('neutral', 0.29975956678390503), ('approval', 0.11116170138120651)]"
567,169,203,"I'm not entirely sure if I enjoy the quieter moments right now. They bring an opportunity for reflection, but my mind is so preoccupied with things I have to do that eventually it wanders to them. I find it best to keep myself busy in these times.",2024-02-18,t0022@sreflect,1,0.8485,contextual,confusion,0.6372496485710144,"[('confusion', 0.6372496485710144), ('approval', 0.15500885248184204), ('joy', 0.10836565494537354)]"
568,184,218,"I got some good news from my meeting to talk over the reusable mug and tumbler plan, and that gave me some hope that I could continue the project and bring it to a close.",2024-02-19,t0022@sreflect,1,0.7003,contextual,optimism,0.9141344428062439,"[('optimism', 0.9141344428062439), ('admiration', 0.0794079527258873), ('approval', 0.07204650342464447)]"
569,197,231,I had to spend more time in my dorm room today. Emotionally it was really tough. I was glad to have a space that I could go back to to be alone for a while,2024-02-20,t0022@sreflect,1,0.0534,contextual,joy,0.31392988562583923,"[('joy', 0.31392988562583923), ('disappointment', 0.1841663420200348), ('sadness', 0.16007135808467865)]"
570,211,245,"I use my walks as an opportunity to meditate. Feeling the weight of my foot hitting the ground, the rustle of my hand on the inside of my pocket, the cool air entering my lungs. It's not easy to do, and I often get distracted, but it serves as an important reset for me during the day.",2024-02-21,t0022@sreflect,1,0.5715,contextual,neutral,0.4721951484680176,"[('neutral', 0.4721951484680176), ('approval', 0.30380719900131226), ('realization', 0.15390998125076294)]"
571,226,260,"To be honest, I'm not sure I see changes in how I'm interacting socially. This, I feel, is the normal amount of social interactions I have. It does make me wonder, however, why I continue to feel lonely sometimes even when I'm still, on paper, having many social interactions.",2024-02-22,t0022@sreflect,2,-0.0418,contextual,disappointment,0.4054673910140991,"[('disappointment', 0.4054673910140991), ('confusion', 0.28941816091537476), ('sadness', 0.1837194859981537)]"
572,240,274,"I suppose I'm using texts more to coordinate with people on the projects that I'm working on. Texting relieves the pressure that can sometimes come with a phone call, and allows me to think more about my replies.",2024-02-23,t0022@sreflect,2,0.0772,contextual,neutral,0.5483856201171875,"[('neutral', 0.5483856201171875), ('approval', 0.31657856702804565), ('realization', 0.1034192368388176)]"
573,251,285,"Hands down my video call with the people that I had met out in Costa Rica. I'm not entirely sure what it is about the group: maybe it's the fact that we bonded a lot over a short period of time, but whenever I catch up with them I always end up laughing and feeling warm. They're the first group of people that I've really, dearly missed. I caught up with them right before an exam, and it gave me the energy I needed to do well",2024-02-24,t0022@sreflect,2,0.9191,contextual,joy,0.26178619265556335,"[('joy', 0.26178619265556335), ('disappointment', 0.20048828423023224), ('confusion', 0.17126400768756866)]"
574,271,305,"Stress levels are definitely higher, but that's not necessarily due to me visiting more places. I do feel more connected in the sense that I'm interacting with more people though.",2024-02-25,t0022@sreflect,2,-0.0129,contextual,approval,0.382436066865921,"[('approval', 0.382436066865921), ('neutral', 0.3677944540977478), ('realization', 0.25537681579589844)]"
575,291,325,"I try to keep my sleep routine consistent, so I don't think changing it as this point would serve any benefit. Sometimes my schedule demands that I go to bed a little bit earlier or later",2024-02-26,t0022@sreflect,2,0.4588,contextual,neutral,0.4044400751590729,"[('neutral', 0.4044400751590729), ('approval', 0.2852451503276825), ('disapproval', 0.08534859865903854)]"
576,294,328,"I don't think so, to be honest. There hasn't been much of a long term shift, and so I wouldn't expect to see a change in outlook or comfort levels as a result quite yet.",2024-02-27,t0022@sreflect,2,0.7003,contextual,disapproval,0.6047617197036743,"[('disapproval', 0.6047617197036743), ('approval', 0.18735656142234802), ('neutral', 0.1755875051021576)]"
577,309,343,"When I'm out of my room more, I'm typically socializing more, which means that my connection level tends to go up. At the same time, when I'm out in public more, I also noticed that my anxiety levels tend to go up, which sometimes impedes my ability to connect with others. There's a balance that needs to be established.",2024-02-28,t0022@sreflect,2,0.1531,contextual,nervousness,0.481964647769928,"[('nervousness', 0.481964647769928), ('realization', 0.17410455644130707), ('approval', 0.1308697611093521)]"
578,332,366,"It definitely makes me feel more accomplished at the end of the day, but it can be draining in its own way. Hasn't had much impact on my routine or relations with others yet thoufh",2024-02-29,t0022@sreflect,3,0.4491,contextual,neutral,0.39621418714523315,"[('neutral', 0.39621418714523315), ('approval', 0.16966098546981812), ('disappointment', 0.14469848573207855)]"
579,346,380,"It's a bit hard to manage my screen time right now. I'm more stressed because of work, which means I'm more susceptible to bad habits. I don't find that it's majorly impacted my fitness goals, however, as I'm still exercising frequently",2024-03-01,t0022@sreflect,3,-0.6697,contextual,disappointment,0.17777085304260254,"[('disappointment', 0.17777085304260254), ('sadness', 0.17768357694149017), ('neutral', 0.1261216700077057)]"
580,357,391,"I was quite nervous to attend the rally supporting two Dartmouth students who were arrested recently. Doing so not only allowed me to support a cause I care about, but finished the cognitive dissonance I had been feeling really intensely these past couple weeks. It allowed me to realize that I have to follow my conscience.",2024-03-02,t0022@sreflect,3,0.4411,contextual,realization,0.47573474049568176,"[('realization', 0.47573474049568176), ('approval', 0.2550092339515686), ('nervousness', 0.19019676744937897)]"
581,367,401,"Not really, there are just natural fluctuations between how many calls I receive and texts that I get. I can't clearly distinguish any particular change unfortunately.",2024-03-03,t0022@sreflect,3,-0.2865,contextual,disapproval,0.41060417890548706,"[('disapproval', 0.41060417890548706), ('confusion', 0.3377475142478943), ('neutral', 0.27049723267555237)]"
582,378,412,"I actually have a specific practice I follow when walking from place to place: mindful focusing on my breath and surroundings. I try and center my focus on sensory inputs: how my feet feel on the inside of my shoes, what the air feels like being inhaled through my nose and exhaled through my mouth, etc. Whenever my thoughts drift, I take a breath and recenter myself. It helps give me a reset in between my responsibilities.",2024-03-04,t0022@sreflect,3,0.6249,contextual,neutral,0.5041714906692505,"[('neutral', 0.5041714906692505), ('approval', 0.4260636568069458), ('caring', 0.06808662414550781)]"
583,398,432,"One of the calls was with my mom, and it was really nice to get her perspective on a couple of tough decisions I've had to make today. You can't explain the full extent of a situation as well over text, so getting the opportunity to talk live was much needed!",2024-03-05,t0022@sreflect,3,0.7934,contextual,approval,0.36778688430786133,"[('approval', 0.36778688430786133), ('neutral', 0.3624357581138611), ('admiration', 0.17822273075580597)]"
584,408,442,"Nothing at the moment, really just hunkering down and focusing on finals. Only a few days left and I'll have the work behind me",2024-03-06,t0022@sreflect,3,0.0,contextual,neutral,0.5412437915802002,"[('neutral', 0.5412437915802002), ('optimism', 0.1813211590051651), ('desire', 0.1652602255344391)]"
585,411,445,"Nothing in particular caused the change, I just had to walk a bit more to fulfill the tasks I had on my schedule today. Since I've been meditating while walking, they serve as a nice reset. Today, however, because I had a final exam coming up for one of my classes, it was much harder to focus.",2024-03-07,t0022@sreflect,4,0.7165,contextual,neutral,0.5325513482093811,"[('neutral', 0.5325513482093811), ('disappointment', 0.2720678448677063), ('approval', 0.08326363563537598)]"
586,420,454,Sometimes a good walk is all you need to clear your head!,2024-03-08,t0022@sreflect,4,0.6996,contextual,neutral,0.5201622843742371,"[('neutral', 0.5201622843742371), ('approval', 0.3569997251033783), ('caring', 0.07521400600671768)]"
587,430,464,"It was right after I finished by last exam for the term: I was walking to the coop to pick up ingredients to make some treats for my house, and I had some good music playing in my earbuds as I walked. Something about knowing that I was finally done with the stress and the worry made me take in and appreciate all the little details around me. Left me feeling happy and hopefully by the end of it.",2024-03-09,t0022@sreflect,4,0.8225,contextual,joy,0.7961470484733582,"[('joy', 0.7961470484733582), ('optimism', 0.4107232987880707), ('admiration', 0.12486615031957626)]"
